Label,Value
Percent!!SEX AND AGE!!Total population!!Median age (years),-888888888
Estimate!!SEX AND AGE!!Total population!!Under 18 years,1244078
Percent!!SEX AND AGE!!Total population!!Under 18 years,21.0
Estimate!!SEX AND AGE!!Total population!!16 years and over,4822901
Percent!!SEX AND AGE!!Total population!!16 years and over,81.6
Estimate!!SEX AND AGE!!Total population!!18 years and over,4666877
Percent!!SEX AND AGE!!Total population!!18 years and over,79.0
Estimate!!SEX AND AGE!!Total population!!21 years and over,4432759
Percent!!SEX AND AGE!!Total population!!21 years and over,75.0
Estimate!!SEX AND AGE!!Total population!!62 years and over,1383652
Percent!!SEX AND AGE!!Total population!!62 years and over,23.4
Estimate!!SEX AND AGE!!Total population!!65 years and over,1133395
Percent!!SEX AND AGE!!Total population!!65 years and over,19.2
Estimate!!SEX AND AGE!!Total population!!18 years and over,4666877
Percent!!SEX AND AGE!!Total population!!18 years and over,4666877
Estimate!!SEX AND AGE!!Total population!!18 years and over!!Male,2319016
Percent!!SEX AND AGE!!Total population!!18 years and over!!Male,49.7
Estimate!!SEX AND AGE!!Total population!!18 years and over!!Female,2347861
Percent!!SEX AND AGE!!Total population!!18 years and over!!Female,50.3
Estimate!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),98.8
Percent!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),-888888888
Estimate!!SEX AND AGE!!Total population!!65 years and over,1133395
Percent!!SEX AND AGE!!Total population!!65 years and over,1133395
Estimate!!SEX AND AGE!!Total population!!65 years and over!!Male,530667
Percent!!SEX AND AGE!!Total population!!65 years and over!!Male,46.8
Estimate!!SEX AND AGE!!Total population!!65 years and over!!Female,602728
Percent!!SEX AND AGE!!Total population!!65 years and over!!Female,53.2
Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),88.0
Percent!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),-888888888
Estimate!!RACE!!Total population,5910955
Percent!!RACE!!Total population,5910955
Estimate!!RACE!!Total population!!One race,5462017
Percent!!RACE!!Total population!!One race,92.4
Estimate!!RACE!!Total population!!Two or More Races,448938
Percent!!RACE!!Total population!!Two or More Races,7.6
Estimate!!RACE!!Total population!!One race,5462017
Percent!!RACE!!Total population!!One race,92.4
Estimate!!RACE!!Total population!!One race!!White,4723595
Percent!!RACE!!Total population!!One race!!White,79.9
Estimate!!RACE!!Total population!!One race!!Black or African American,350052
Percent!!RACE!!Total population!!One race!!Black or African American,5.9
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,48468
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native,0.8
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Aztec,5910
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Aztec,0.1
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Blackfeet Tribe of the Blackfeet Indian Reservation of Montana,249
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Blackfeet Tribe of the Blackfeet Indian Reservation of Montana,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Maya,1022
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Maya,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Native Village of Barrow Inupiat Traditional Government,0
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Native Village of Barrow Inupiat Traditional Government,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo Nation,385
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo Nation,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Nome Eskimo Community,0
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Nome Eskimo Community,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Other American Indian and Alaska Native,40902
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Other American Indian and Alaska Native,0.7
Estimate!!RACE!!Total population!!One race!!Asian,179101
Percent!!RACE!!Total population!!One race!!Asian,3.0
Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,35374
Percent!!RACE!!Total population!!One race!!Asian!!Asian Indian,0.6
Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,19770
Percent!!RACE!!Total population!!One race!!Asian!!Chinese,0.3
Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,11314
Percent!!RACE!!Total population!!One race!!Asian!!Filipino,0.2
Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,2703
Percent!!RACE!!Total population!!One race!!Asian!!Japanese,0.0
Estimate!!RACE!!Total population!!One race!!Asian!!Korean,8628
Percent!!RACE!!Total population!!One race!!Asian!!Korean,0.1
Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,4681
Percent!!RACE!!Total population!!One race!!Asian!!Vietnamese,0.1
Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,96631
Percent!!RACE!!Total population!!One race!!Asian!!Other Asian,1.6
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,2173
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,0.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,-999999999
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,-999999999.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,-999999999
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,-999999999.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,-999999999
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,-999999999.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Native Hawaiian and Other Pacific Islander,-999999999
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Native Hawaiian and Other Pacific Islander,-999999999.0
Estimate!!RACE!!Total population!!One race!!Some Other Race,158628
Percent!!RACE!!Total population!!One race!!Some Other Race,2.7
Estimate!!RACE!!Total population!!Two or More Races,448938
Percent!!RACE!!Total population!!Two or More Races,7.6
Estimate!!RACE!!Total population!!Two or More Races!!White and Black or African American,74316
Percent!!RACE!!Total population!!Two or More Races!!White and Black or African American,1.3
Estimate!!RACE!!Total population!!Two or More Races!!White and American Indian and Alaska Native,48164
Percent!!RACE!!Total population!!Two or More Races!!White and American Indian and Alaska Native,0.8
Estimate!!RACE!!Total population!!Two or More Races!!White and Asian,36656
Percent!!RACE!!Total population!!Two or More Races!!White and Asian,0.6
Estimate!!RACE!!Total population!!Two or More Races!!White and Some Other Race,243667
Percent!!RACE!!Total population!!Two or More Races!!White and Some Other Race,4.1
Estimate!!RACE!!Total population!!Two or More Races!!Black or African American and American Indian and Alaska Native,3866
Percent!!RACE!!Total population!!Two or More Races!!Black or African American and American Indian and Alaska Native,0.1
Estimate!!RACE!!Total population!!Two or More Races!!Black or African American and Some Other Race,5982
Percent!!RACE!!Total population!!Two or More Races!!Black or African American and Some Other Race,0.1
Estimate!!Race alone or in combination with one or more other races!!Total population,5910955
Percent!!Race alone or in combination with one or more other races!!Total population,5910955
Estimate!!Race alone or in combination with one or more other races!!Total population!!White,5151892
Percent!!Race alone or in combination with one or more other races!!Total population!!White,87.2
Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,452222
Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,7.7
Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,122204
Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,2.1
Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,227053
Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,3.8
Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,9130
Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,0.2
Estimate!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,424680
Percent!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,7.2
Estimate!!HISPANIC OR LATINO AND RACE!!Total population,5910955
Percent!!HISPANIC OR LATINO AND RACE!!Total population,5910955
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),478074
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),8.1
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,326998
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,5.5
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,64710
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,1.1
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,6840
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,0.1
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,79526
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,1.3
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,5432881
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,91.9
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,4633612
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,78.4
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,342786
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,5.8
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,35093
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,0.6
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,177732
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,3.0
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,1649
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,0.0
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some Other Race alone,22938
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some Other Race alone,0.4
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races,219071
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races,3.7
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races including Some Other Race,48436
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races including Some Other Race,0.8
"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races excluding Some Other Race, and three or more races",170635
"Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races excluding Some Other Race, and three or more races",2.9
Estimate!!Total housing units,2787388
Percent!!Total housing units,-888888888
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",4518555
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",4518555
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",2240574
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",49.6
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",2277981
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",50.4
