Label,Value
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Native Village of Barrow Inupiat Traditional Government,0
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Native Village of Barrow Inupiat Traditional Government,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo Nation,630
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo Nation,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Nome Eskimo Community,0
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Nome Eskimo Community,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Other American Indian and Alaska Native,101620
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Other American Indian and Alaska Native,0.9
Estimate!!RACE!!Total population!!One race!!Asian,361232
Percent!!RACE!!Total population!!One race!!Asian,3.3
Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,138292
Percent!!RACE!!Total population!!One race!!Asian!!Asian Indian,1.3
Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,51237
Percent!!RACE!!Total population!!One race!!Asian!!Chinese,0.5
Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,32730
Percent!!RACE!!Total population!!One race!!Asian!!Filipino,0.3
Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,5812
Percent!!RACE!!Total population!!One race!!Asian!!Japanese,0.1
Estimate!!RACE!!Total population!!One race!!Asian!!Korean,20724
Percent!!RACE!!Total population!!One race!!Asian!!Korean,0.2
Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,34211
Percent!!RACE!!Total population!!One race!!Asian!!Vietnamese,0.3
Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,78226
Percent!!RACE!!Total population!!One race!!Asian!!Other Asian,0.7
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,5332
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,0.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,1121
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,0.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,1494
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,0.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,444
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,0.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Native Hawaiian and Other Pacific Islander,2273
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Native Hawaiian and Other Pacific Islander,0.0
Estimate!!RACE!!Total population!!One race!!Some Other Race,619020
Percent!!RACE!!Total population!!One race!!Some Other Race,5.7
Estimate!!RACE!!Total population!!Two or More Races,904247
Percent!!RACE!!Total population!!Two or More Races,8.3
Estimate!!RACE!!Total population!!Two or More Races!!White and Black or African American,173317
Percent!!RACE!!Total population!!Two or More Races!!White and Black or African American,1.6
Estimate!!RACE!!Total population!!Two or More Races!!White and American Indian and Alaska Native,83760
Percent!!RACE!!Total population!!Two or More Races!!White and American Indian and Alaska Native,0.8
Estimate!!RACE!!Total population!!Two or More Races!!White and Asian,68339
Percent!!RACE!!Total population!!Two or More Races!!White and Asian,0.6
Estimate!!RACE!!Total population!!Two or More Races!!White and Some Other Race,426458
Percent!!RACE!!Total population!!Two or More Races!!White and Some Other Race,3.9
Estimate!!RACE!!Total population!!Two or More Races!!Black or African American and American Indian and Alaska Native,30052
Percent!!RACE!!Total population!!Two or More Races!!Black or African American and American Indian and Alaska Native,0.3
Estimate!!RACE!!Total population!!Two or More Races!!Black or African American and Some Other Race,32686
Percent!!RACE!!Total population!!Two or More Races!!Black or African American and Some Other Race,0.3
Estimate!!Race alone or in combination with one or more other races!!Total population,10835491
Percent!!Race alone or in combination with one or more other races!!Total population,10835491
Estimate!!Race alone or in combination with one or more other races!!Total population!!White,7459033
Percent!!Race alone or in combination with one or more other races!!Total population!!White,68.8
Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,2469682
Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,22.8
Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,269822
Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,2.5
Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,465442
Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,4.3
Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,24085
Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,0.2
Estimate!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,1118871
Percent!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,10.3
Estimate!!HISPANIC OR LATINO AND RACE!!Total population,10835491
Percent!!HISPANIC OR LATINO AND RACE!!Total population,10835491
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),1236873
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),11.4
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,601204
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,5.5
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,132824
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,1.2
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,31502
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,0.3
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,471343
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,4.3
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,9598618
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,88.6
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,6474378
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,59.8
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,2152866
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,19.9
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,90082
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,0.8
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,357550
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,3.3
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,4667
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,0.0
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some Other Race alone,58065
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some Other Race alone,0.5
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races,461010
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races,4.3
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races including Some Other Race,77868
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races including Some Other Race,0.7
"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races excluding Some Other Race, and three or more races",383142
"Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races excluding Some Other Race, and three or more races",3.5
Estimate!!Total housing units,4979177
Percent!!Total housing units,-888888888
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",8017902
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",8017902
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",3848837
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",48.0
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",4169065
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",52.0
