Label,Value
Estimate!!SEX AND AGE!!Total population!!16 years and over,1723938
Percent!!SEX AND AGE!!Total population!!16 years and over,81.5
Estimate!!SEX AND AGE!!Total population!!18 years and over,1665813
Percent!!SEX AND AGE!!Total population!!18 years and over,78.8
Estimate!!SEX AND AGE!!Total population!!21 years and over,1580658
Percent!!SEX AND AGE!!Total population!!21 years and over,74.8
Estimate!!SEX AND AGE!!Total population!!62 years and over,508241
Percent!!SEX AND AGE!!Total population!!62 years and over,24.0
Estimate!!SEX AND AGE!!Total population!!65 years and over,421772
Percent!!SEX AND AGE!!Total population!!65 years and over,19.9
Estimate!!SEX AND AGE!!Total population!!18 years and over,1665813
Percent!!SEX AND AGE!!Total population!!18 years and over,1665813
Estimate!!SEX AND AGE!!Total population!!18 years and over!!Male,822216
Percent!!SEX AND AGE!!Total population!!18 years and over!!Male,49.4
Estimate!!SEX AND AGE!!Total population!!18 years and over!!Female,843597
Percent!!SEX AND AGE!!Total population!!18 years and over!!Female,50.6
Estimate!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),97.5
Percent!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),-888888888
Estimate!!SEX AND AGE!!Total population!!65 years and over,421772
Percent!!SEX AND AGE!!Total population!!65 years and over,421772
Estimate!!SEX AND AGE!!Total population!!65 years and over!!Male,193795
Percent!!SEX AND AGE!!Total population!!65 years and over!!Male,45.9
Estimate!!SEX AND AGE!!Total population!!65 years and over!!Female,227977
Percent!!SEX AND AGE!!Total population!!65 years and over!!Female,54.1
Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),85.0
Percent!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),-888888888
Estimate!!RACE!!Total population,2114371
Percent!!RACE!!Total population,2114371
Estimate!!RACE!!Total population!!One race,1562321
Percent!!RACE!!Total population!!One race,73.9
Estimate!!RACE!!Total population!!Two or More Races,552050
Percent!!RACE!!Total population!!Two or More Races,26.1
Estimate!!RACE!!Total population!!One race,1562321
Percent!!RACE!!Total population!!One race,73.9
Estimate!!RACE!!Total population!!One race!!White,1004672
Percent!!RACE!!Total population!!One race!!White,47.5
Estimate!!RACE!!Total population!!One race!!Black or African American,42385
Percent!!RACE!!Total population!!One race!!Black or African American,2.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,197425
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native,9.3
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Aztec,2961
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Aztec,0.1
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Blackfeet Tribe of the Blackfeet Indian Reservation of Montana,108
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Blackfeet Tribe of the Blackfeet Indian Reservation of Montana,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Maya,740
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Maya,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Native Village of Barrow Inupiat Traditional Government,0
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Native Village of Barrow Inupiat Traditional Government,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo Nation,125822
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo Nation,6.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Nome Eskimo Community,0
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Nome Eskimo Community,0.0
Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Other American Indian and Alaska Native,67794
Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Other American Indian and Alaska Native,3.2
Estimate!!RACE!!Total population!!One race!!Asian,38718
Percent!!RACE!!Total population!!One race!!Asian,1.8
Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,5899
Percent!!RACE!!Total population!!One race!!Asian!!Asian Indian,0.3
Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,7146
Percent!!RACE!!Total population!!One race!!Asian!!Chinese,0.3
Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,12017
Percent!!RACE!!Total population!!One race!!Asian!!Filipino,0.6
Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,2193
Percent!!RACE!!Total population!!One race!!Asian!!Japanese,0.1
Estimate!!RACE!!Total population!!One race!!Asian!!Korean,2191
Percent!!RACE!!Total population!!One race!!Asian!!Korean,0.1
Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,3334
Percent!!RACE!!Total population!!One race!!Asian!!Vietnamese,0.2
Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,5938
Percent!!RACE!!Total population!!One race!!Asian!!Other Asian,0.3
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,3406
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,0.2
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,698
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,0.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,1714
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,0.1
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,261
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,0.0
Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Native Hawaiian and Other Pacific Islander,733
Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Native Hawaiian and Other Pacific Islander,0.0
Estimate!!RACE!!Total population!!One race!!Some Other Race,275715
Percent!!RACE!!Total population!!One race!!Some Other Race,13.0
Estimate!!RACE!!Total population!!Two or More Races,552050
Percent!!RACE!!Total population!!Two or More Races,26.1
Estimate!!RACE!!Total population!!Two or More Races!!White and Black or African American,16282
Percent!!RACE!!Total population!!Two or More Races!!White and Black or African American,0.8
Estimate!!RACE!!Total population!!Two or More Races!!White and American Indian and Alaska Native,32752
Percent!!RACE!!Total population!!Two or More Races!!White and American Indian and Alaska Native,1.5
Estimate!!RACE!!Total population!!Two or More Races!!White and Asian,12055
Percent!!RACE!!Total population!!Two or More Races!!White and Asian,0.6
Estimate!!RACE!!Total population!!Two or More Races!!White and Some Other Race,454051
Percent!!RACE!!Total population!!Two or More Races!!White and Some Other Race,21.5
Estimate!!RACE!!Total population!!Two or More Races!!Black or African American and American Indian and Alaska Native,2459
Percent!!RACE!!Total population!!Two or More Races!!Black or African American and American Indian and Alaska Native,0.1
Estimate!!RACE!!Total population!!Two or More Races!!Black or African American and Some Other Race,1642
Percent!!RACE!!Total population!!Two or More Races!!Black or African American and Some Other Race,0.1
Estimate!!Race alone or in combination with one or more other races!!Total population,2114371
Percent!!Race alone or in combination with one or more other races!!Total population,2114371
Estimate!!Race alone or in combination with one or more other races!!Total population!!White,1542743
Percent!!Race alone or in combination with one or more other races!!Total population!!White,73.0
Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,72808
Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,3.4
Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,252879
Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,12.0
Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,58963
Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,2.8
Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,7894
Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,0.4
Estimate!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,755392
Percent!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,35.7
Estimate!!HISPANIC OR LATINO AND RACE!!Total population,2114371
Percent!!HISPANIC OR LATINO AND RACE!!Total population,2114371
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),1027460
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),48.6
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,691874
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,32.7
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,14178
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,0.7
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,5358
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,0.3
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,316050
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,14.9
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,1086911
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,51.4
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,759745
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,35.9
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,36991
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,1.7
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,174825
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,8.3
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,35923
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,1.7
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,2291
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,0.1
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some Other Race alone,10674
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some Other Race alone,0.5
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races,66462
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races,3.1
Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races including Some Other Race,10640
Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races including Some Other Race,0.5
"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races excluding Some Other Race, and three or more races",55822
"Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or More Races!!Two races excluding Some Other Race, and three or more races",2.6
Estimate!!Total housing units,965373
Percent!!Total housing units,-888888888
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",1552694
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",1552694
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",764532
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",49.2
"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",788162
"Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",50.8
